"","Education","Marital_Status","Income","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","Complain","Age","Kids","Tenure","AcceptedCamp","TotalSpent","km3.cluster"
"2064",2,1,42554,29,1,11,0,0,0,2,2,0,3,4,0,44,2,120,0,41,1
"2065",2,1,67445,757,80,217,29,80,11,5,9,6,12,6,0,48,1,125,0,1174,3
"2066",2,0,67046,544,35,133,23,151,107,2,4,5,4,2,0,71,1,120,0,993,2
"2067",2,1,42192,40,15,15,17,6,7,1,2,1,3,4,0,74,0,112,0,100,1
"2068",3,1,77610,1245,33,332,21,33,16,2,4,7,4,7,0,70,1,122,0,1680,3
"2069",2,1,31761,19,1,20,16,14,28,2,3,0,4,5,0,38,1,105,0,98,1
"2070",2,1,34350,16,3,15,2,1,11,1,1,0,3,7,0,43,1,110,0,48,1
"2071",2,1,54591,376,4,94,12,9,24,3,6,2,8,5,0,73,1,113,0,519,3
"2072",2,1,71866,184,178,178,103,39,33,1,6,3,10,3,0,66,1,108,0,715,2
"2073",2,1,25293,15,0,11,0,2,9,1,1,1,2,8,0,53,1,111,0,37,1
"2074",3,0,42000,124,83,267,85,59,35,2,5,2,11,5,0,35,0,120,0,653,2
"2075",2,1,69520,627,120,414,121,80,93,1,9,6,5,5,0,39,0,114,0,1455,2
"2076",2,0,64713,180,60,241,13,54,54,2,5,5,7,4,0,52,1,107,0,602,3
"2077",2,1,27889,14,0,4,0,0,8,1,1,1,2,6,0,45,1,114,0,26,1
"2078",1,0,22123,3,3,24,34,7,31,1,2,1,3,5,0,62,0,105,0,102,1
"2079",2,1,33353.36226954,71,1,16,0,0,9,4,2,1,3,8,0,51,2,118,0,97,1
"2080",2,1,41965.7123332429,161,0,22,0,0,24,2,4,1,4,6,0,68,1,114,0,207,1
"2081",2,1,27803,8,26,46,38,9,49,2,3,0,4,8,0,49,1,124,0,176,1
"2082",2,0,42176.3309956496,264,0,21,12,6,147,3,6,1,5,7,0,67,1,110,0,450,3
"2083",2,1,51651,293,6,23,13,6,92,4,6,2,5,8,0,62,1,122,0,433,3
"2084",2,1,68487,758,12,385,33,89,89,1,9,7,13,4,0,34,0,120,0,1366,2
"2085",2,0,85141.7163240696,532,126,490,164,126,126,1,5,5,11,1,0,79,0,110,1,1564,2
"2086",2,1,56796,656,38,161,62,47,37,3,8,9,7,7,0,53,1,118,0,1001,3
"2087",2,1,87000,196,25,607,67,17,49,1,4,6,7,2,0,30,0,121,0,961,2
"2088",2,1,79823,835,73,380,114,73,43,1,6,9,7,2,0,63,1,105,1,1518,2
"2089",2,0,30828,16,11,15,2,0,12,2,1,1,4,3,0,42,1,111,0,56,1
"2090",2,1,34109,9,1,5,2,1,4,1,0,0,3,4,0,51,1,110,0,22,1
"2091",2,0,53367,229,7,140,10,3,11,7,5,1,8,7,0,48,2,112,0,400,3
"2092",1,1,22390,0,1,4,15,1,5,1,1,0,2,7,0,53,0,110,0,26,1
"2093",2,1,71322,121,24,124,24,15,42,1,4,1,7,2,0,46,1,104,0,350,1
"2094",2,0,79244,471,102,125,212,61,245,1,4,10,7,1,0,29,0,120,2,1216,2
"2095",2,1,49912,520,8,223,32,49,42,4,10,5,7,8,0,73,1,124,1,874,3
"2096",3,1,48699,26,1,10,2,0,1,1,1,0,3,5,0,72,2,115,0,40,1
"2097",2,1,80144,240,132,445,250,192,108,1,3,7,8,1,0,47,0,111,0,1367,2
"2098",2,0,54252,178,4,26,8,4,44,5,4,1,5,6,0,66,2,115,0,264,3
"2099",2,1,81929,1486,55,278,49,0,185,2,4,4,10,6,0,46,1,123,2,2053,2
"2100",2,1,76068,1115,12,128,33,12,76,1,2,3,4,6,0,47,1,121,2,1376,3
"2101",2,1,53204,29,0,8,2,0,6,1,1,0,3,4,0,46,2,105,0,45,1
"2102",3,1,67911,529,0,356,63,28,0,3,6,7,11,3,0,73,1,103,0,976,3
"2103",2,1,14796,13,3,8,7,4,16,2,1,0,3,9,0,38,1,124,0,51,1
"2104",3,1,78128,934,24,230,16,24,36,2,8,4,6,3,0,48,1,106,2,1264,3
"2105",1,1,14188,2,7,11,16,12,27,1,2,0,4,6,0,50,0,118,0,75,1
"2106",1,1,20425,4,12,5,3,16,17,2,2,0,3,7,0,36,1,122,0,57,1
"2107",2,1,58646,62,1,44,6,5,22,1,2,1,4,4,0,60,1,115,0,140,1
"2108",2,0,72967,158,35,179,0,0,125,2,7,2,8,5,0,52,1,121,1,497,3
"2109",2,1,48150,173,2,39,3,2,47,3,5,1,4,7,0,73,1,115,0,266,1
"2110",2,0,82332,830,59,968,51,79,19,1,5,3,12,2,0,61,0,124,1,2006,2
"2111",2,0,58275,189,10,253,56,43,64,6,8,2,7,7,0,67,2,115,0,615,3
"2112",3,1,44953,728,17,133,11,8,124,1,7,3,13,6,0,41,0,120,1,1021,3
"2113",2,1,34587,7,2,9,2,0,2,2,1,0,3,4,0,69,2,103,0,22,1
"2114",2,1,43018,35,4,17,7,6,64,1,2,2,2,5,0,48,1,110,0,133,1
"2115",2,1,45736,188,3,180,20,3,43,5,7,1,6,7,0,68,1,113,0,437,3
"2116",2,1,66476,742,28,152,25,9,57,2,6,8,10,4,0,53,1,109,0,1013,3
"2117",2,1,27733,0,7,5,26,2,17,2,2,0,3,7,0,41,1,112,0,57,1
"2118",3,1,69805,750,71,174,13,10,20,2,6,8,11,2,0,70,1,107,0,1038,2
"2119",2,0,72217,816,42,450,55,56,154,1,3,10,8,2,0,60,0,117,0,1573,2
"2120",2,0,25818,5,2,8,2,2,9,1,0,1,2,7,0,51,1,122,0,28,1
"2121",2,1,37509,37,5,56,12,8,5,2,3,0,4,7,0,46,1,124,0,123,1
"2122",2,1,25176,4,0,4,0,0,5,1,1,0,2,7,0,46,2,113,0,13,1
"2123",2,1,43586,99,2,11,4,0,16,3,3,0,4,8,0,42,1,124,0,132,1
"2124",2,1,53230,176,72,98,136,21,229,4,5,2,12,5,0,66,1,125,0,732,3
"2125",2,1,50116,54,0,10,0,0,2,2,1,0,4,5,0,65,2,102,1,66,1
"2126",2,1,84906,997,15,414,99,30,76,1,5,6,12,2,0,50,0,111,3,1631,2
"2127",2,1,61286,356,0,107,19,9,117,2,7,1,8,5,0,56,1,113,0,608,3
"2128",3,1,82333,1311,0,359,46,89,17,1,4,3,10,2,0,36,0,117,1,1822,2
"2129",3,1,65220,890,63,292,0,25,12,4,8,4,7,6,0,57,0,124,0,1282,3
"2130",2,1,33590,4,0,2,0,0,2,1,1,0,2,7,0,48,3,110,0,8,1
"2131",2,0,30992,17,0,14,7,3,2,1,1,0,3,7,0,46,1,116,0,43,1
"2132",2,0,72309,960,0,883,50,38,0,1,5,6,8,3,0,46,0,118,1,1931,2
"2133",3,1,156924,2,1,2,1,1,1,0,0,0,0,0,0,73,0,112,0,8,1
"2134",1,1,16005,1,3,2,20,30,47,3,2,1,2,8,0,42,1,125,0,103,1
"2135",2,0,65487,240,67,500,199,0,163,3,3,5,6,2,0,65,0,108,0,1169,2
"2136",2,1,58692,301,11,61,4,7,11,1,8,2,4,7,0,57,1,105,0,395,1
"2137",2,0,40590,154,0,50,6,11,37,5,3,4,3,6,0,53,2,111,1,258,1
"2138",2,0,20587,2,3,6,4,1,9,1,1,1,2,7,0,52,1,104,0,25,1
"2139",2,0,62637,104,12,48,4,12,5,1,2,2,5,2,0,68,1,106,0,185,1
"2140",2,0,29435,70,3,37,4,2,64,4,3,2,2,9,0,56,2,125,0,180,1
"2141",2,0,19346,2,0,9,3,6,2,1,1,0,3,8,0,48,1,107,0,22,1
"2142",2,1,35788,23,2,11,3,1,4,2,2,0,3,6,0,51,2,107,0,44,1
"2143",2,0,36997,43,4,12,8,0,27,5,2,1,4,5,0,54,2,119,0,94,1
"2144",2,1,23539,4,24,11,16,1,25,1,2,0,4,6,0,65,0,106,0,81,1
"2145",2,0,65333,654,7,92,0,15,30,7,9,4,8,6,0,49,1,107,2,798,3
"2146",2,0,78499,912,72,170,47,36,97,1,11,3,4,4,0,65,0,109,1,1334,2
"2147",3,1,29732,25,0,8,0,1,4,1,2,0,2,9,0,51,1,105,0,38,1
"2148",2,1,41275,24,4,22,0,2,9,4,3,1,3,5,0,62,3,105,0,61,1
"2149",3,1,63516,141,11,114,15,14,5,4,4,1,7,5,0,49,2,114,0,300,3
"2150",3,1,42769,71,0,13,3,1,0,2,1,1,4,4,0,60,1,111,0,88,1
"2151",2,1,49572,35,1,16,0,1,1,2,2,0,3,7,0,64,2,108,0,54,1
"2152",2,1,69209,496,32,849,229,48,128,2,5,3,6,4,0,50,0,124,1,1782,2
"2153",2,1,17148,9,9,11,13,10,16,4,3,1,3,8,0,46,1,107,0,68,1
"2154",2,0,40590,154,0,50,6,11,37,5,3,4,3,6,0,53,2,111,1,258,1
"2155",2,1,30560,9,1,5,4,5,7,1,1,0,3,7,0,46,1,114,0,31,1
"2156",2,1,32146,26,3,23,4,7,3,2,2,0,4,6,0,39,1,103,0,66,1
"2157",2,0,41713,77,8,44,10,10,25,5,3,1,4,6,0,58,2,104,0,174,1
"2158",2,1,34176,11,2,7,4,2,2,1,1,0,3,3,0,47,1,107,0,28,1
"2159",3,1,58482,576,7,115,19,7,7,2,7,4,9,6,0,67,1,106,1,731,3
"2160",2,0,59686,89,15,89,34,42,5,1,4,1,6,4,0,57,1,107,0,274,1
"2161",3,1,60896,1013,30,399,60,46,153,3,9,10,4,6,0,58,1,123,0,1701,3
"2162",2,1,62994,224,12,48,4,12,12,1,6,2,4,6,0,42,1,106,0,312,1
"2163",2,1,47320,200,19,111,50,15,19,6,5,1,8,6,0,65,1,113,0,414,3
"2164",2,0,74859,570,73,614,133,102,73,1,6,5,11,3,0,73,0,115,1,1565,2
"2165",1,0,15253,1,3,3,8,1,13,2,1,0,3,7,0,30,1,110,0,29,1
"2166",3,0,31560,62,1,20,4,0,7,2,2,1,3,8,0,48,1,114,0,94,1
"2167",2,0,72071,531,69,300,150,138,150,3,5,4,8,2,0,68,1,119,0,1338,2
"2168",2,0,91172,162,28,818,0,28,56,0,4,3,7,3,0,32,0,117,4,1092,2
"2169",2,1,90000,675,144,133,94,192,241,1,4,8,5,1,0,38,0,108,3,1479,2
"2170",2,0,41967,23,4,10,0,2,15,1,1,0,3,4,0,41,2,109,0,54,1
"2171",2,0,69263,492,5,32,13,5,21,1,9,1,7,6,0,57,1,106,1,568,3
"2172",2,0,65706,918,10,129,13,0,129,1,11,3,12,7,0,52,0,114,3,1199,2
"2173",2,1,60934,224,155,155,192,93,54,2,6,4,11,4,0,47,1,107,0,873,2
"2174",2,1,71965,572,19,286,50,38,248,3,6,3,5,3,0,71,1,113,0,1213,3
"2175",2,1,65210,626,0,70,0,7,28,2,9,3,8,6,0,67,1,106,2,731,3
"2176",3,1,79174,1074,37,518,193,92,129,1,5,6,7,2,0,47,0,120,2,2043,2
"2177",2,0,81380,741,68,689,224,68,103,1,4,2,10,2,0,55,0,120,0,1893,2
"2178",3,0,48432,322,3,50,4,3,42,5,7,1,6,8,0,49,1,122,0,424,3
"2179",2,1,52914,254,10,44,30,10,227,2,7,3,3,7,0,51,1,120,1,575,3
"2180",2,1,38946,116,6,82,6,6,41,2,3,1,6,5,0,67,1,110,0,257,1
"2181",2,1,26067,22,2,18,0,2,12,3,3,0,3,8,0,48,1,110,0,56,1
"2182",3,1,44325,516,0,21,0,0,5,4,8,2,7,8,0,50,1,118,1,542,3
"2183",2,1,42523,14,36,11,3,26,35,1,1,1,4,2,0,58,0,104,0,125,1
"2184",1,0,26487,2,8,10,12,14,23,3,2,1,3,5,0,44,1,115,0,69,1
"2185",2,1,53233,28,0,9,3,0,0,1,1,0,3,4,0,65,1,105,0,40,1
"2186",2,1,67716,530,142,217,62,9,56,4,7,4,13,5,0,62,1,120,1,1016,2
"2187",2,1,76234,519,50,167,130,0,41,1,8,3,11,3,0,50,1,107,1,907,2
"2188",3,1,84117,611,76,749,59,45,26,1,7,10,6,2,0,66,0,104,1,1566,2
"2189",2,1,65487,240,67,500,199,0,163,3,3,5,6,2,0,65,0,108,0,1169,2
"2190",1,1,25224,4,9,12,11,2,8,2,1,1,3,3,0,50,1,105,0,46,1
"2191",2,0,89616,671,47,655,145,111,15,1,7,5,12,2,0,39,0,118,0,1644,2
"2192",2,0,40851,23,1,7,0,4,24,1,1,1,2,7,0,51,2,118,0,59,1
"2193",2,1,27469,9,1,2,3,2,0,1,0,0,3,6,0,75,0,125,0,17,1
"2194",2,1,82347,556,54,845,202,133,63,1,7,7,10,3,0,65,0,122,2,1853,2
"2195",2,1,73803,833,80,363,52,26,174,2,9,5,6,6,0,65,1,125,1,1528,2
"2196",2,0,8820,12,0,13,4,2,4,4,3,0,3,8,0,70,2,117,0,35,1
"2197",2,0,43322,56,7,48,10,2,18,1,3,0,4,7,0,48,0,104,0,141,1
"2198",2,1,55593,293,8,124,11,4,106,2,6,6,3,6,0,49,1,112,1,546,3
"2199",2,1,50501,297,0,38,13,0,152,7,5,4,4,6,0,68,2,114,1,500,3
"2200",2,1,37085,39,1,16,2,0,3,4,3,0,3,8,0,47,2,102,0,61,1
"2201",1,0,16185,5,11,16,21,8,45,2,2,2,2,8,0,32,1,113,0,106,1
"2202",2,0,57731,266,21,300,65,8,44,4,8,8,6,6,0,53,1,121,0,704,3
"2203",3,0,48432,322,3,50,4,3,42,5,7,1,6,8,0,49,1,122,0,424,3
"2204",2,1,73807,366,124,156,71,78,54,2,5,5,11,2,0,44,1,120,0,849,2
"2205",2,1,18929,32,0,8,23,4,18,1,1,0,4,6,0,32,0,118,0,85,1
"2206",2,0,35893,158,0,23,0,0,18,6,3,1,5,8,0,54,2,123,0,199,1
"2207",2,1,61014,269,129,495,182,43,29,4,9,3,4,7,0,42,1,125,0,1147,2
"2208",2,1,32144,41,0,10,0,0,3,4,2,1,3,7,0,68,2,105,1,54,1
"2209",1,1,14918,3,3,3,15,4,15,1,1,0,3,6,0,59,1,121,0,43,1
"2210",2,0,45146,33,0,5,0,0,15,2,1,1,2,4,0,59,2,114,0,53,1
"2211",2,0,41769,302,29,131,32,0,27,6,8,1,7,8,0,67,1,119,0,521,3
"2212",2,1,88325,519,71,860,93,27,53,1,6,2,9,2,0,41,0,107,0,1623,2
"2213",2,0,38054,23,2,17,2,1,0,2,2,0,3,7,0,72,2,104,0,45,1
"2214",2,0,80617,594,51,631,72,55,32,1,4,6,8,2,0,27,0,123,0,1435,2
"2215",2,1,5305,12,4,7,1,3,5,0,1,0,0,13,0,46,1,113,0,32,1
"2216",2,1,36807,4,2,5,0,0,5,1,1,0,2,6,0,68,2,120,0,16,1
"2217",2,1,28427,18,3,19,3,3,6,2,2,0,3,8,0,39,1,117,0,52,1
"2218",3,0,82032,332,194,377,149,125,57,0,4,6,7,1,0,74,0,105,0,1234,2
"2219",2,1,22775,5,1,8,0,0,1,1,1,0,2,8,0,44,1,114,0,15,1
"2220",2,1,40101,171,3,129,26,24,62,4,6,1,6,7,0,37,1,123,0,415,3
"2221",2,1,58025,270,31,88,11,48,22,3,3,2,10,4,0,43,1,109,0,470,3
"2222",2,0,75777,712,26,538,69,13,80,1,3,6,11,1,0,40,0,114,2,1438,2
"2223",2,1,7500,2,8,11,3,8,21,4,3,2,2,7,0,43,1,116,0,53,1
"2224",2,1,33562,21,12,12,0,3,3,3,2,0,4,4,0,59,3,102,0,51,1
"2225",3,0,57642,580,6,58,8,0,27,3,7,6,6,4,0,52,1,108,1,679,3
"2226",2,1,58554,368,24,68,38,0,88,6,8,2,6,7,0,54,2,123,0,586,3
"2227",2,1,63777,457,5,106,15,17,53,8,11,1,6,8,0,43,2,117,0,653,3
"2228",2,0,57967,229,7,137,4,0,91,5,4,2,8,5,0,60,1,118,0,468,3
"2229",2,1,78689.9951533925,32,2,1607,12,4,22,0,0,0,1,0,0,44,0,125,1,1679,2
"2230",2,1,24434,3,2,8,20,0,17,2,2,1,2,7,0,50,2,103,0,50,1
"2231",2,0,11012,24,3,26,7,1,23,3,3,1,2,9,0,38,1,118,1,84,1
"2232",2,0,44802,853,10,143,13,10,20,2,9,4,12,8,0,52,0,124,0,1049,3
"2233",2,0,26816,5,1,6,3,4,3,1,0,0,3,4,0,36,0,125,0,22,1
"2235",2,1,34421,3,3,7,6,2,9,1,1,0,2,7,0,48,1,114,0,30,1
"2236",2,1,61223,709,43,182,42,118,247,2,9,3,4,5,0,55,1,115,0,1341,2
"2237",3,1,64014,406,0,30,0,0,8,7,8,2,5,7,0,76,3,102,1,444,3
"2238",2,0,56981,908,48,217,32,12,24,1,2,3,13,6,0,41,0,107,1,1241,2
"2239",2,1,69245,428,30,214,80,30,61,2,6,5,10,3,0,66,1,107,0,843,2
"2240",3,1,52869,84,3,61,2,1,21,3,3,1,4,7,0,68,2,123,0,172,3
